"","source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"389","NK","FGR3","CCL5","CCR1",0.0153013867896536,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"390","CD8T","FGR3","CCL5","CCR1",0.0198613128396957,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"391","CD14","DCs","CCL5","CCR1",0.00186841164265976,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"392","NK","DCs","CCL5","CCR1",0.0143035985789055,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"393","CD8T","DCs","CCL5","CCR1",0.0185717844865877,0,"CCL5_CCR1","CCL5 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"394","CD4T","CD14","CCL3","CCR1",0.00119010394107914,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"395","CD14","CD14","CCL3","CCR1",0.0294426595506981,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"396","B","CD14","CCL3","CCR1",0.00186003484114813,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"397","NK","CD14","CCL3","CCR1",0.00379344989913624,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"398","CD8T","CD14","CCL3","CCR1",0.00442321784060487,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"399","FGR3","CD14","CCL3","CCR1",0.0236313654590003,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"400","DCs","CD14","CCL3","CCR1",0.00203748468569825,0.01,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"401","CD14","B","CCL3","CCR1",0.000989501216614298,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"402","CD4T","NK","CCL3","CCR1",0.00167843885362044,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"403","CD14","NK","CCL3","CCR1",0.0410474310710535,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"404","B","NK","CCL3","CCR1",0.00262254047788475,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"405","NK","NK","CCL3","CCR1",0.0053442990585393,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"406","CD8T","NK","CCL3","CCR1",0.00622992046606585,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"407","FGR3","NK","CCL3","CCR1",0.0330235612859102,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"408","DCs","NK","CCL3","CCR1",0.0028725250449595,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"409","CD4T","CD8T","CCL3","CCR1",0.00195630274063835,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"410","CD14","CD8T","CCL3","CCR1",0.0475324789014112,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"411","B","CD8T","CCL3","CCR1",0.00305622097672936,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"412","NK","CD8T","CCL3","CCR1",0.0062252581320992,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"413","CD8T","CD8T","CCL3","CCR1",0.00725580122930019,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"414","FGR3","CD8T","CCL3","CCR1",0.038291544308729,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"415","DCs","CD8T","CCL3","CCR1",0.00334740588929785,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"416","CD14","FGR3","CCL3","CCR1",0.00867217328849254,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"417","NK","FGR3","CCL3","CCR1",0.00109689015020683,0.01,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"418","CD8T","FGR3","CCL3","CCR1",0.00127956489501037,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"419","FGR3","FGR3","CCL3","CCR1",0.00693121134539117,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"420","CD14","DCs","CCL3","CCR1",0.00810311221495022,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"421","NK","DCs","CCL3","CCR1",0.00102439942885449,0.03,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"422","CD8T","DCs","CCL3","CCR1",0.0011950161002281,0.01,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"423","FGR3","DCs","CCL3","CCR1",0.00647564454910589,0,"CCL3_CCR1","CCL3 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"424","CD14","CD14","CCL8","CCR1",0.123414108179882,0,"CCL8_CCR1","CCL8 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"425","FGR3","CD14","CCL8","CCR1",0.0111401865685358,0,"CCL8_CCR1","CCL8 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"426","CD14","NK","CCL8","CCR1",0.16573281619156,0,"CCL8_CCR1","CCL8 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"427","FGR3","NK","CCL8","CCR1",0.0156473737933873,0,"CCL8_CCR1","CCL8 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"428","CD14","CD8T","CCL8","CCR1",0.188053772855195,0,"CCL8_CCR1","CCL8 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"429","FGR3","CD8T","CCL8","CCR1",0.0181956320691296,0,"CCL8_CCR1","CCL8 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"430","CD14","FGR3","CCL8","CCR1",0.0390158755652386,0,"CCL8_CCR1","CCL8 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"431","CD14","DCs","CCL8","CCR1",0.0365290553820482,0,"CCL8_CCR1","CCL8 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"432","CD14","CD4T","CCL7","CCR1",0.0010160283418619,0,"CCL7_CCR1","CCL7 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"433","CD14","CD14","CCL7","CCR1",0.0466481845654265,0,"CCL7_CCR1","CCL7 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"434","CD14","B","CCL7","CCR1",0.00159506618744237,0,"CCL7_CCR1","CCL7 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"435","CD14","NK","CCL7","CCR1",0.0645832238131862,0,"CCL7_CCR1","CCL7 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"436","CD14","CD8T","CCL7","CCR1",0.0744978010638477,0,"CCL7_CCR1","CCL7 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"437","CD14","FGR3","CCL7","CCR1",0.0139139732868295,0,"CCL7_CCR1","CCL7 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"438","CD14","DCs","CCL7","CCR1",0.0130054620183259,0,"CCL7_CCR1","CCL7 - CCR1","CCL","Secreted Signaling","KEGG: hsa04060"
"439","CD14","CD14","CCL8","CCR2",0.237559371748599,0,"CCL8_CCR2","CCL8 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"440","FGR3","CD14","CCL8","CCR2",0.0243253207530411,0,"CCL8_CCR2","CCL8 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"441","CD14","FGR3","CCL8","CCR2",0.0433255510956515,0,"CCL8_CCR2","CCL8 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"442","CD14","DCs","CCL8","CCR2",0.0195935094211645,0,"CCL8_CCR2","CCL8 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"443","CD14","CD14","CCL7","CCR2",0.0977068503807847,0,"CCL7_CCR2","CCL7 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"444","CD14","FGR3","CCL7","CCR2",0.015495614096141,0,"CCL7_CCR2","CCL7 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"445","CD14","DCs","CCL7","CCR2",0.00689780969312717,0,"CCL7_CCR2","CCL7 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"446","CD14","CD14","CCL2","CCR2",0.173268607879596,0,"CCL2_CCR2","CCL2 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"447","FGR3","CD14","CCL2","CCR2",0.0295932524340285,0,"CCL2_CCR2","CCL2 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"448","DCs","CD14","CCL2","CCR2",0.0130614586725661,0,"CCL2_CCR2","CCL2 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"449","CD14","FGR3","CCL2","CCR2",0.0295622128379493,0,"CCL2_CCR2","CCL2 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"450","FGR3","FGR3","CCL2","CCR2",0.00441297940228439,0.04,"CCL2_CCR2","CCL2 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"451","CD14","DCs","CCL2","CCR2",0.0132646579605845,0,"CCL2_CCR2","CCL2 - CCR2","CCL","Secreted Signaling","KEGG: hsa04060"
"452","CD14","CD4T","CCL4","CCR5",0.00387409157592454,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"453","NK","CD4T","CCL4","CCR5",0.00260819364608884,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"454","CD8T","CD4T","CCL4","CCR5",0.00282646257055064,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"455","FGR3","CD4T","CCL4","CCR5",0.00252885027984534,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"456","CD14","CD14","CCL4","CCR5",0.0129862081866408,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"457","B","CD14","CCL4","CCR5",0.00133807476439899,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"458","NK","CD14","CCL4","CCR5",0.00876904674134828,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"459","CD8T","CD14","CCL4","CCR5",0.00949798220641764,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"460","FGR3","CD14","CCL4","CCR5",0.00850388317662394,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"461","DCs","CD14","CCL4","CCR5",0.00133101176893561,0.02,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"462","CD14","B","CCL4","CCR5",0.00604936863022658,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"463","NK","B","CCL4","CCR5",0.00407558546699142,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"464","CD8T","B","CCL4","CCR5",0.00441611061951659,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"465","FGR3","B","CCL4","CCR5",0.00395177971712187,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"466","CD14","NK","CCL4","CCR5",0.0115326322718331,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"467","B","NK","CCL4","CCR5",0.00118673337972991,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"468","NK","NK","CCL4","CCR5",0.00778378475736489,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"469","CD8T","NK","CCL4","CCR5",0.00843151602744362,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"470","FGR3","NK","CCL4","CCR5",0.00754818724877833,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"471","DCs","NK","CCL4","CCR5",0.00118046829184295,0.02,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"472","CD4T","CD8T","CCL4","CCR5",0.000906782651792601,0.03,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"473","CD14","CD8T","CCL4","CCR5",0.0137143851429423,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"474","B","CD8T","CCL4","CCR5",0.00141404049289111,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"475","NK","CD8T","CCL4","CCR5",0.00926297360866165,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"476","CD8T","CD8T","CCL4","CCR5",0.0100325516587324,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"477","FGR3","CD8T","CCL4","CCR5",0.00898300974841728,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"478","DCs","CD8T","CCL4","CCR5",0.00140657707892643,0.02,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"479","CD14","FGR3","CCL4","CCR5",0.00669180746692937,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"480","NK","FGR3","CCL4","CCR5",0.00450936085329696,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"481","CD8T","FGR3","CCL4","CCR5",0.00488595119608906,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"482","FGR3","FGR3","CCL4","CCR5",0.00437243597988809,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"483","CD14","DCs","CCL4","CCR5",0.00387035841332048,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"484","NK","DCs","CCL4","CCR5",0.00260567714058044,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"485","CD8T","DCs","CCL4","CCR5",0.00282373606534067,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"486","FGR3","DCs","CCL4","CCR5",0.00252641013456275,0,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"487","NK","CD4T","CCL5","CCR5",0.0113429054655404,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"488","CD8T","CD4T","CCL5","CCR5",0.0147408342378761,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"489","CD14","CD14","CCL5","CCR5",0.00498190817257397,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"490","NK","CD14","CCL5","CCR5",0.0373632425684643,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"491","CD8T","CD14","CCL5","CCR5",0.0481761040075287,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"492","FGR3","CD14","CCL5","CCR5",0.00216463040080016,0.01,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"493","CD14","B","CCL5","CCR5",0.00231071373479656,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"494","NK","B","CCL5","CCR5",0.017637618243665,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"495","CD8T","B","CCL5","CCR5",0.0228775832861843,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"496","CD14","NK","CCL5","CCR5",0.0044202594318311,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"497","NK","NK","CCL5","CCR5",0.0332730722189077,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"498","CD8T","NK","CCL5","CCR5",0.0429550639383653,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"499","FGR3","NK","CCL5","CCR5",0.00191998213860079,0.02,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"500","CD14","CD8T","CCL5","CCR5",0.00526365275692249,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"501","NK","CD8T","CCL5","CCR5",0.0394037459534889,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"502","CD8T","CD8T","CCL5","CCR5",0.0507759778084937,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"503","FGR3","CD8T","CCL5","CCR5",0.00228741420237256,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"504","CD14","FGR3","CCL5","CCR5",0.00255713143219196,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"505","NK","FGR3","CCL5","CCR5",0.0194865939029241,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"506","CD8T","FGR3","CCL5","CCR5",0.025261745909769,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"507","NK","DCs","CCL5","CCR5",0.0113320570596442,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"508","CD8T","DCs","CCL5","CCR5",0.0147267844457016,0,"CCL5_CCR5","CCL5 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"509","CD14","CD4T","CCL3","CCR5",0.00641749801711178,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"510","FGR3","CD4T","CCL3","CCR5",0.00512682728800659,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"511","CD14","CD14","CCL3","CCR5",0.0213834539742498,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"512","B","CD14","CCL3","CCR5",0.00134046830304725,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"513","NK","CD14","CCL3","CCR5",0.00273529939781433,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"514","CD8T","CD14","CCL3","CCR5",0.00318996145152197,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"515","FGR3","CD14","CCL3","CCR5",0.0171347759251013,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"516","DCs","CD14","CCL3","CCR5",0.00146842371726167,0.02,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"517","CD14","B","CCL3","CCR5",0.0100065351640584,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"518","NK","B","CCL3","CCR5",0.00126715532128334,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"519","CD8T","B","CCL3","CCR5",0.00147814385964168,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"520","FGR3","B","CCL3","CCR5",0.00799985823410972,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"521","CD14","NK","CCL3","CCR5",0.0190080563499524,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"522","B","NK","CCL3","CCR5",0.00118885652225922,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"523","NK","NK","CCL3","CCR5",0.0024263104987144,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"524","CD8T","NK","CCL3","CCR5",0.00282975808678853,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"525","FGR3","NK","CCL3","CCR5",0.0152240037673921,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"526","DCs","NK","CCL3","CCR5",0.00130235859275372,0.04,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"527","CD14","CD8T","CCL3","CCR5",0.0225717225899995,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"528","B","CD8T","CCL3","CCR5",0.00141656972574444,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"529","NK","CD8T","CCL3","CCR5",0.0028903593538746,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"530","CD8T","CD8T","CCL3","CCR5",0.00337070839154139,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"531","FGR3","CD8T","CCL3","CCR5",0.0180913121097343,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"532","DCs","CD8T","CCL3","CCR5",0.00155177817099349,0.01,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"533","CD14","FGR3","CCL3","CCR5",0.0110645442400548,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"534","NK","FGR3","CCL3","CCR5",0.00140244294564099,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"535","CD8T","FGR3","CCL3","CCR5",0.00163592074198439,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"536","FGR3","FGR3","CCL3","CCR5",0.00884759389031399,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"537","CD14","DCs","CCL3","CCR5",0.00641132974485154,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"538","FGR3","DCs","CCL3","CCR5",0.00512189316784146,0,"CCL3_CCR5","CCL3 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060"
"539","CD14","CD14","CXCL9","CXCR3",0.0181041830705504,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"540","B","CD14","CXCL9","CXCR3",0.00535184085040917,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"541","FGR3","CD14","CXCL9","CXCR3",0.0168785952190972,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"542","DCs","CD14","CXCL9","CXCR3",0.0175575595181261,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"543","CD14","B","CXCL9","CXCR3",0.0053637637517112,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"544","FGR3","B","CXCL9","CXCR3",0.00499626766923154,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"545","DCs","B","CXCL9","CXCR3",0.0051997773610376,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"546","CD14","FGR3","CXCL9","CXCR3",0.0169071022658061,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"547","B","FGR3","CXCL9","CXCR3",0.00499367926357075,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"548","FGR3","FGR3","CXCL9","CXCR3",0.0157612516530539,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"549","DCs","FGR3","CXCL9","CXCR3",0.0163960188957524,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"550","CD14","DCs","CXCL9","CXCR3",0.0164127030472047,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"551","B","DCs","CXCL9","CXCR3",0.00484593635298703,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"552","FGR3","DCs","CXCL9","CXCR3",0.015299838046147,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"553","DCs","DCs","CXCL9","CXCR3",0.0159163228667205,0,"CXCL9_CXCR3","CXCL9 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"554","CD14","CD14","CXCL10","CXCR3",0.106270543866671,0,"CXCL10_CXCR3","CXCL10 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"555","B","CD14","CXCL10","CXCR3",0.0474964241152866,0,"CXCL10_CXCR3","CXCL10 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"556","FGR3","CD14","CXCL10","CXCR3",0.105749759647251,0,"CXCL10_CXCR3","CXCL10 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"557","DCs","CD14","CXCL10","CXCR3",0.091842454912255,0,"CXCL10_CXCR3","CXCL10 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"558","CD14","B","CXCL10","CXCR3",0.033608697735323,0,"CXCL10_CXCR3","CXCL10 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"559","FGR3","B","CXCL10","CXCR3",0.033430677020982,0,"CXCL10_CXCR3","CXCL10 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"560","DCs","B","CXCL10","CXCR3",0.0287286171858816,0,"CXCL10_CXCR3","CXCL10 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"561","CD14","FGR3","CXCL10","CXCR3",0.0998364961129212,0,"CXCL10_CXCR3","CXCL10 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
"562","B","FGR3","CXCL10","CXCR3",0.044443843763684,0,"CXCL10_CXCR3","CXCL10 - CXCR3","CXCL","Secreted Signaling","KEGG: hsa04060"
